,Tweet index,Label,Tweet text,split,premise,hyp,label
1331,1332,0,"http://t.co/1izmy5gP0j nope, you do NOT fit that definition @RBRNetwork1 @JoeHilgerman @1_Free_Man @Anan_VII @ABPT_Rocket",train,"Jacorey tweeted: 'http://t.co/1izmy5gP0j nope, you do NOT fit that definition @RBRNetwork1 @JoeHilgerman @1_Free_Man @Anan_VII @ABPT_Rocket'",Jacorey was ironic,False
1332,1333,1,"Second day in a row that I'm late to work. Thanks, @MTA. Service definitely worth a fare hike.  http://t.co/dqMSB5JVHG",train,"Kate tweeted: 'Second day in a row that I'm late to work. Thanks, @MTA. Service definitely worth a fare hike.  http://t.co/dqMSB5JVHG'",Kate was ironic,True
1333,1334,1,Yeah so I'm on a diet:slice_of_pizza:  http://t.co/RfgZvzuBC5,train,Aamiyah tweeted: 'Yeah so I'm on a diet:slice_of_pizza:  http://t.co/RfgZvzuBC5',Aamiyah was ironic,True
1334,1335,0,#notcies #eu Ebola leaves hundreds of thousands facing hunger in three worst-hit countries http://t.co/g79X9se31R,train,Graham tweeted: '#notcies #eu Ebola leaves hundreds of thousands facing hunger in three worst-hit countries http://t.co/g79X9se31R',Graham was ironic,False
1335,1336,1,"Don't be offended when you hear #HappyHolidays when people refer to #Christmas. The word 'holiday' is derived from ""Holy Day"". #fb ",train,"Matthew tweeted: 'Don't be offended when you hear #HappyHolidays when people refer to #Christmas. The word 'holiday' is derived from ""Holy Day"". #fb '",Matthew was ironic,True
1336,1337,0,@MughalowOwais @BatoolMisbah lol  then,train,Miranda tweeted: '@MughalowOwais @BatoolMisbah lol  then',Miranda was ironic,False
1337,1338,0,WOW Doutzen looks amazing after having a baby,train,Aidan tweeted: 'WOW Doutzen looks amazing after having a baby',Aidan was ironic,False
1338,1339,1,It is always nice when I am taking a cig break at like 2am at my house and I hear weird creepy noises and its really dark ,train,Sean tweeted: 'It is always nice when I am taking a cig break at like 2am at my house and I hear weird creepy noises and its really dark ',Sean was ironic,True
1339,1340,1,J Cole has a song about being a Virgin and then not being a virgin. #musicalgenius #innovation ,train,Wesley tweeted: 'J Cole has a song about being a Virgin and then not being a virgin. #musicalgenius #innovation ',Wesley was ironic,True
1340,1341,0,@SpotJSO Thanks for the update Spot. I'm good w/ That. |If you can Post some stuff on this on my blog: http://t.co/JUmMWi0AyT,train,Alexia tweeted: '@SpotJSO Thanks for the update Spot. I'm good w/ That. |If you can Post some stuff on this on my blog: http://t.co/JUmMWi0AyT',Alexia was ironic,False
1341,1342,0,http://t.co/juRDWnOQ8z  so Ugly Christmas Sweater Women's Sz M http://t.co/rcXS7QXZkw,train,Caprice tweeted: 'http://t.co/juRDWnOQ8z  so Ugly Christmas Sweater Women's Sz M http://t.co/rcXS7QXZkw',Caprice was ironic,False
1342,1343,1,We'll that was a great way to start off my morning :grinning_face: ,train,Jayden tweeted: 'We'll that was a great way to start off my morning :grinning_face: ',Jayden was ironic,True
1343,1344,1,Now I see why this play wasn't reviewed. Because it wasn't even close.  http://t.co/jWu6lbpv5m,train,Julian tweeted: 'Now I see why this play wasn't reviewed. Because it wasn't even close.  http://t.co/jWu6lbpv5m',Julian was ironic,True
1344,1345,0,Catching up on the RHOA!!!!#love the drama,train,Jayden tweeted: 'Catching up on the RHOA!!!!#love the drama',Jayden was ironic,False
1345,1346,0,Never has an #Australia been more dependant on govt money than we are now #Sad #socialism #Unrealistic PEOPLE we spend more than we earn...,train,Damani tweeted: 'Never has an #Australia been more dependant on govt money than we are now #Sad #socialism #Unrealistic PEOPLE we spend more than we earn...',Damani was ironic,False
1346,1347,1,@danisnotonfire which one is more disturbing dan? Tickling an elf's:aubergine: or biting it..... #philisinnocent  :grinning_face_with_smiling_eyes::pistol: http://t.co/0cTCRH94DW,train,Jaydn tweeted: '@danisnotonfire which one is more disturbing dan? Tickling an elf's:aubergine: or biting it..... #philisinnocent  :grinning_face_with_smiling_eyes::pistol: http://t.co/0cTCRH94DW',Jaydn was ironic,True
1347,1348,1,"@jimspellmanTV @RT_com hitting the big issues, champ. ",train,"Bentley tweeted: '@jimspellmanTV @RT_com hitting the big issues, champ. '",Bentley was ironic,True
1348,1349,0, RT @RumoursImADiva: RumourIsImADad's accent...,train,Mason tweeted: ' RT @RumoursImADiva: RumourIsImADad's accent...',Mason was ironic,False
1349,1350,0,@onejoey @hoppykristin least I could do for barging into your convo!,train,Yvonne tweeted: '@onejoey @hoppykristin least I could do for barging into your convo!',Yvonne was ironic,False
1350,1351,1,"#Video on #Jesus and #Bulldogs which is #deep and #meaningful|cough, |#dog #dogs #bulldog #religion #vlog|http://t.co/HoUeTiFR2N",train,"Symone tweeted: '#Video on #Jesus and #Bulldogs which is #deep and #meaningful|cough, |#dog #dogs #bulldog #religion #vlog|http://t.co/HoUeTiFR2N'",Symone was ironic,True
1351,1352,0,@van_strael @NatGeo |We live in a world where even the neighbors look alien. ,train,Blake tweeted: '@van_strael @NatGeo |We live in a world where even the neighbors look alien. ',Blake was ironic,False
1352,1353,1,@Fleshframes plus my memory is short and I deleted all those pic you shared. Boom. ,train,Devin tweeted: '@Fleshframes plus my memory is short and I deleted all those pic you shared. Boom. ',Devin was ironic,True
1353,1354,1,Nice weekend off but back at work tonight. Over the fucking moon ,train,Elroy tweeted: 'Nice weekend off but back at work tonight. Over the fucking moon ',Elroy was ironic,True
1354,1355,0,Bridal#jewels#exciting range#hand made#high quality jewellery on the high street#bespoke#custom http://t.co/fzhWTNzaf4,train,Dallyn tweeted: 'Bridal#jewels#exciting range#hand made#high quality jewellery on the high street#bespoke#custom http://t.co/fzhWTNzaf4',Dallyn was ironic,False
1355,1356,1,@Heathmusic So...I should click on the link in your private message to see the nasty rumor going around about me?  #boohackers,train,Daniel tweeted: '@Heathmusic So...I should click on the link in your private message to see the nasty rumor going around about me?  #boohackers',Daniel was ironic,True
1356,1357,1,My current Christmas song obsession. Played it non-stop all weekend  http://t.co/rLI4hTUXnv via @YouTube,train,Keoni tweeted: 'My current Christmas song obsession. Played it non-stop all weekend  http://t.co/rLI4hTUXnv via @YouTube',Keoni was ironic,True
1357,1358,0,Flight diverted over boiling water incident http://t.co/FPT6yjxYIm,train,Jacob tweeted: 'Flight diverted over boiling water incident http://t.co/FPT6yjxYIm',Jacob was ironic,False
1358,1359,1,For 9 grand a year we definitely get all of the information we need in this practical class ,train,William tweeted: 'For 9 grand a year we definitely get all of the information we need in this practical class ',William was ironic,True
1359,1360,0,@JuveUnited what happens if I RT ?,train,Daniel tweeted: '@JuveUnited what happens if I RT ?',Daniel was ironic,False
1360,1361,0,Sneaking in a round of mini golf at #hollywooddriveingolf at #universal #citiwalk before the kiddos... http://t.co/iHDeyYYlsi,train,Edward tweeted: 'Sneaking in a round of mini golf at #hollywooddriveingolf at #universal #citiwalk before the kiddos... http://t.co/iHDeyYYlsi',Edward was ironic,False
1361,1362,0,"My Twitter account is worth $100.20, according to Social Account Worth Calculator. See how much you're worth http://t.co/mxFLRaALZQ",train,"Eleanor tweeted: 'My Twitter account is worth $100.20, according to Social Account Worth Calculator. See how much you're worth http://t.co/mxFLRaALZQ'",Eleanor was ironic,False
1362,1363,1,The  of taking a break from reading about #socialmedia to check my social media.,train,Messiah tweeted: 'The  of taking a break from reading about #socialmedia to check my social media.',Messiah was ironic,True
1363,1364,0,"Video: By @sororitypups ""@dipmagazine #wifeyseries Drops Today, with #covermodels @erickaajanae and... http://t.co/ir1K325lOz",train,"Patience tweeted: 'Video: By @sororitypups ""@dipmagazine #wifeyseries Drops Today, with #covermodels @erickaajanae and... http://t.co/ir1K325lOz'",Patience was ironic,False
1364,1365,1,@kirsch71 @united I hope that all those people who missed connecting flights take joy in this wonderful experience.  #sorrynotsorry,train,Fatima tweeted: '@kirsch71 @united I hope that all those people who missed connecting flights take joy in this wonderful experience.  #sorrynotsorry',Fatima was ironic,True
1365,1366,1,@NovusOrdoWatch He was caught attending...*gasp* a Latin Mass. ,train,Connor tweeted: '@NovusOrdoWatch He was caught attending...*gasp* a Latin Mass. ',Connor was ironic,True
1366,1367,1,I love how @Gcash14 can stay up and tweet but can't stay up and hang out with me! #truebro ,train,Kayden tweeted: 'I love how @Gcash14 can stay up and tweet but can't stay up and hang out with me! #truebro ',Kayden was ironic,True
1367,1368,0,lol has his website been suspended again? @jumbopaperclips @RBRNetwork1,train,Deshawn tweeted: 'lol has his website been suspended again? @jumbopaperclips @RBRNetwork1',Deshawn was ironic,False
1368,1369,1,"The worst is when they consider things like ""conservative tribune"" as a credible source of information. Totally not bias. ",train,"Fahmida tweeted: 'The worst is when they consider things like ""conservative tribune"" as a credible source of information. Totally not bias. '",Fahmida was ironic,True
1369,1370,0,"#RedSox RT @pgammo: Meanwhile, in Caguas, Rusney Castillo goes 4-5 with mammoth HR. man, Alex Cora loves this guy",train,"Addisyn tweeted: '#RedSox RT @pgammo: Meanwhile, in Caguas, Rusney Castillo goes 4-5 with mammoth HR. man, Alex Cora loves this guy'",Addisyn was ironic,False
1370,1371,1,I just want to thank e-l-e-n-a-t on tumblr for spoiling me #BOFA -.- ... Honestly? Fuck you! #martinfreeman,train,Andrew tweeted: 'I just want to thank e-l-e-n-a-t on tumblr for spoiling me #BOFA -.- ... Honestly? Fuck you! #martinfreeman',Andrew was ironic,True
1371,1372,1,I love waking up five minutes before I have to be at school... ,train,Iziah tweeted: 'I love waking up five minutes before I have to be at school... ',Iziah was ironic,True
1372,1373,0,I already can't wait for Julia to come back.,train,Yzabella tweeted: 'I already can't wait for Julia to come back.',Yzabella was ironic,False
1373,1374,1,Its gonna be a loooong day..  but yolo lets have fun :smiling_face_with_open_mouth_and_tightly-closed_eyes: ,train,Conner tweeted: 'Its gonna be a loooong day..  but yolo lets have fun :smiling_face_with_open_mouth_and_tightly-closed_eyes: ',Conner was ironic,True
1374,1375,0,@snake_moore You're slipping back into hate figure territory,train,Hunter tweeted: '@snake_moore You're slipping back into hate figure territory',Hunter was ironic,False
1375,1376,1,Being used is such a great feeling...,train,Everett tweeted: 'Being used is such a great feeling...',Everett was ironic,True
1376,1377,1,Meanwhile in Zimbabwe the South African imposed government promises to stamp out corruption. ,train,Yaretzi tweeted: 'Meanwhile in Zimbabwe the South African imposed government promises to stamp out corruption. ',Yaretzi was ironic,True
1377,1378,0,People are loving this Funk. Let's keep the Tweet going on. http://t.co/4miR8pQG5J,train,Ethan tweeted: 'People are loving this Funk. Let's keep the Tweet going on. http://t.co/4miR8pQG5J',Ethan was ironic,False
1378,1379,0,Where I am  @ Boys Town http://t.co/dr01zwqGhQ,train,Anissa tweeted: 'Where I am  @ Boys Town http://t.co/dr01zwqGhQ',Anissa was ironic,False
1379,1380,0,"I have footy socks on, trackies, a tee, a fluffy dressing gown and I'm wrapped up in my quilt... I sweating bean but shivering my nuds off",train,"Jaiden tweeted: 'I have footy socks on, trackies, a tee, a fluffy dressing gown and I'm wrapped up in my quilt... I sweating bean but shivering my nuds off'",Jaiden was ironic,False
1380,1381,1,My finger is so ducking attractive without my bandage tbh!!! ,train,Briana tweeted: 'My finger is so ducking attractive without my bandage tbh!!! ',Briana was ironic,True
1381,1382,1,"Accidentally breaking your own computer when your tech support! Haha , talk about employee of the month  #techSupport :personal_computer::floppy_disk::pistol:",train,"Edgar tweeted: 'Accidentally breaking your own computer when your tech support! Haha , talk about employee of the month  #techSupport :personal_computer::floppy_disk::pistol:'",Edgar was ironic,True
1382,1383,1,So glad all that voting was put to good use! ,train,Nicholas tweeted: 'So glad all that voting was put to good use! ',Nicholas was ironic,True
1383,1384,1,Ppl make blanket statements about a whole race as a defense that they are sick of hearing about race ,train,Jakari tweeted: 'Ppl make blanket statements about a whole race as a defense that they are sick of hearing about race ',Jakari was ironic,True
1384,1385,1,I just love being wide awake at 4am ,train,Cayla tweeted: 'I just love being wide awake at 4am ',Cayla was ironic,True
1385,1386,1,"The word ""Taliban"" comes from the root word ""Talib"" which means a student. |#PeshawarAttack #DeathToTaliban #DeathToISIS",train,"Dontrell tweeted: 'The word ""Taliban"" comes from the root word ""Talib"" which means a student. |#PeshawarAttack #DeathToTaliban #DeathToISIS'",Dontrell was ironic,True
1386,1387,1,Yay its fucking Monday life is so perfect and magical I love everything ,train,Michael tweeted: 'Yay its fucking Monday life is so perfect and magical I love everything ',Michael was ironic,True
1387,1388,1,Event technology session is having Internet problems.   #HSC2024,train,Jurell tweeted: 'Event technology session is having Internet problems.   #HSC2024',Jurell was ironic,True
1388,1389,0,#marleyandme RT @alexspeier: Sources tell @bradfo and me that Dodgers are showing serious interest in Jon Lester.,train,Theodore tweeted: '#marleyandme RT @alexspeier: Sources tell @bradfo and me that Dodgers are showing serious interest in Jon Lester.',Theodore was ironic,False
1389,1390,1,Can anyone tell iv been uploading items onto depop today lol  #lotsofdepopuploaded,train,Justin tweeted: 'Can anyone tell iv been uploading items onto depop today lol  #lotsofdepopuploaded',Justin was ironic,True
1390,1391,0,@YodelOnline where's me boots happy,train,Kaiden tweeted: '@YodelOnline where's me boots happy',Kaiden was ironic,False
1391,1392,0,It scares me when I think about what things will be like a year from now! #2015,train,Dylan tweeted: 'It scares me when I think about what things will be like a year from now! #2015',Dylan was ironic,False
1392,1393,0,The last Twolves game I was jacked for was right after the lockout in 2011 vs. OKC (Rubio's 1st game)... I wonder if I when I will again?,train,Connor tweeted: 'The last Twolves game I was jacked for was right after the lockout in 2011 vs. OKC (Rubio's 1st game)... I wonder if I when I will again?',Connor was ironic,False
1393,1394,1,Everybody is out there traveling the world and I'm sitting here studying maps for my last exam #jealousy  #almostdone,train,Ellie tweeted: 'Everybody is out there traveling the world and I'm sitting here studying maps for my last exam #jealousy  #almostdone',Ellie was ironic,True
